,XMEAS1,XMEAS2,XMEAS3,XMEAS4,XMEAS5,XMEAS6,XMEAS7,XMEAS8,XMEAS9,XMEAS10,XMEAS11,XMEAS12,XMEAS13,XMEAS14,XMEAS15,XMEAS16,XMEAS17,XMEAS18,XMEAS19,XMEAS20,XMEAS21,XMEAS22,XMV1,XMV2,XMV3,XMV4,XMV6,XMV7,XMV8,XMV10,XMV11
858,0.261328997,3644.113624,4461.77667,9.32601822,32.30099071,48.13092282,2798.56669,65.05828038,122.8827162,0.212796786,91.86011614,49.66251176,2703.110357,25.37177327,51.38304927,3330.439105,22.86397293,66.57814932,-1.319129512,272.1957629,102.4511517,92.16801317,62.92989152,53.12751898,25.64265866,60.74948956,26.05146007,37.22804905,46.43214277,36.06097107,13.33541685
859,0.259052329,3659.251205,4391.130661,9.31583992,32.64251056,47.07221975,2800.35784,65.03806023,122.9072551,0.216534418,92.05381264,51.12346208,2705.162062,25.04285746,49.03035439,3334.080625,22.93908522,66.57686159,2.385350723,272.3264778,102.4249075,92.08697312,62.92762301,53.14588055,25.65923282,60.68201281,26.24463101,37.23090226,46.41716923,36.02074866,13.37106408
860,0.260192014,3671.057215,4427.643857,9.263284026,32.14537276,47.30751581,2799.590767,64.80353938,122.8839407,0.212399703,91.87779603,50.55434005,2703.919828,25.14417407,51.61994127,3330.96093,22.9272944,66.56539449,0.395594718,272.3092303,102.4641892,92.0932831,62.93208628,53.11643194,25.58292908,60.52744183,26.46159573,37.22465346,46.40094955,35.94514055,11.07692363
861,0.260251929,3661.510395,4411.276016,9.274931052,32.26048256,47.31414088,2799.853436,63.54950073,122.9076648,0.21318753,91.95544014,51.76235299,2704.871571,25.33265512,49.00942433,3332.038101,22.93395548,66.54955286,2.189507737,272.5503607,102.4391325,92.30312975,62.97362551,53.0650979,25.73656842,60.71302485,26.38482846,37.22276127,46.43418553,36.09851516,14.6828815
862,0.265109037,3679.591162,4426.695492,9.250482355,32.30330348,47.47792814,2800.896464,65.00774148,122.894667,0.215482056,91.99164476,50.25919051,2704.930283,25.41317382,50.7314189,3332.569176,22.84666992,66.56134963,-1.64135705,272.684512,102.4240101,92.33161708,62.98247147,53.0580617,25.98692263,60.59073471,26.49764884,37.24450055,46.46358019,36.24203237,13.46755077
863,0.257932548,3653.859368,4447.482903,9.281112831,32.55244079,47.25285859,2801.061498,64.95104282,122.9142651,0.217814615,91.96209295,50.81030679,2705.417128,25.27425533,49.7426522,3332.81116,22.94364778,66.5572266,-1.922833971,272.5548303,102.4332563,92.18915086,62.91005527,53.16361692,25.32358193,60.83149033,26.81680819,37.26775756,46.42549608,36.04384429,13.47937624
864,0.256501992,3677.638988,4454.884997,9.218314675,31.96388116,47.41696712,2801.524597,65.07183326,122.9041333,0.224501514,92.00015913,48.77737813,2706.489671,25.17105213,51.34469542,3333.883714,22.89425873,66.54135627,0.152164712,272.5997591,102.4258302,92.17640487,62.86322846,53.20430617,25.26453652,60.80494487,27.45413628,37.21971284,46.43472016,36.02116509,16.1333782
865,0.25816653,3637.989522,4449.132282,9.165624248,32.54038922,47.60827038,2801.052697,64.63565648,122.8929776,0.228415531,91.9788737,48.27171249,2705.77411,25.23459717,51.16303735,3333.633057,22.84834938,66.53358871,-0.009684549,272.5983747,102.4389075,92.18069581,62.85614272,53.19769667,25.32438297,60.67511242,28.03623394,37.21235082,46.42428256,35.97675694,13.90454467
866,0.258615917,3664.690545,4413.772095,9.305078907,32.27399993,47.87581929,2801.317703,65.19069501,122.9235825,0.231754817,92.00470152,49.81745089,2705.896786,25.24504197,49.23073609,3333.817395,22.87139469,66.52173937,0.693359932,272.2270128,102.4604669,92.16999745,62.89029017,53.15790453,25.52542731,60.74391329,28.27934907,37.24412492,46.4511851,36.12237852,13.30500576
867,0.254978268,3646.59079,4477.333861,9.1965888,32.18622876,47.56463031,2800.860508,64.21393709,122.8924086,0.231272109,91.96608892,48.54720814,2705.123263,25.43268983,50.81648585,3332.397703,22.80213959,66.52006369,1.27675276,272.5613887,102.444713,92.25788336,62.89287334,53.14614341,24.98696008,60.63729162,28.39344833,37.24208599,46.43491914,35.82097549,13.77743939
868,0.254714583,3658.473648,4413.9612,9.203954831,32.24351774,47.5136654,2799.243071,64.70268166,122.8985416,0.232832199,91.93207047,49.10494064,2703.70351,25.35402335,50.14844512,3331.61279,23.13179393,66.56598138,1.437950737,272.8034427,102.4444693,92.16812077,62.90342607,53.18529457,25.10253928,60.60343062,28.38664829,37.22820412,46.45525799,35.90429622,13.79214046
869,0.257077762,3640.188303,4458.286836,9.300097941,32.22684475,47.63515178,2800.26499,65.28498688,122.9022337,0.229142589,92.00399922,48.92629804,2705.073087,25.13054095,49.41871287,3332.030665,22.84815065,66.58943792,0.364738073,272.2395618,102.4526532,92.41975304,62.8913561,53.16888271,25.44828138,60.64428321,28.23298294,37.22350032,46.41184715,35.89800903,13.22595952
870,0.257316141,3668.495728,4447.410176,9.31646369,32.2523891,47.69678763,2798.42981,65.28870146,122.894846,0.227649716,91.92122328,50.37112406,2704.117545,25.1659502,50.39656569,3331.149402,22.7886617,66.58389892,-0.217239671,272.7266755,102.4337673,92.26327468,62.88885078,53.20289166,25.45827644,60.63323397,27.95591927,37.2116584,46.45265465,35.86476372,16.76177803
871,0.262849308,3642.640041,4456.227818,9.259974042,32.19994852,47.22974037,2799.647524,65.71186064,122.9115677,0.22710835,92.03350659,49.77037901,2704.509955,25.04201452,50.19354509,3331.633636,22.81403203,66.58104086,-0.334361485,272.3000819,102.423223,92.20979038,62.86627404,53.23677354,25.71692332,60.68155904,27.65397683,37.19238854,46.43926416,35.80633582,15.21837415
872,0.258026922,3659.698493,4442.353827,9.288163955,32.38376792,47.5164489,2798.888948,64.74239754,122.8793438,0.222525085,91.95677402,48.20212163,2704.108153,25.32546381,50.59562593,3331.879642,22.77146085,66.55628006,0.979891386,272.2479341,102.4671119,92.39528078,62.83219639,53.23283312,25.44191592,60.70764998,27.38610253,37.26162264,46.43343111,36.03206625,13.69253136
873,0.258502561,3682.180758,4479.734524,9.265866209,32.4299289,47.54885838,2800.464159,65.03530997,122.8825094,0.221521662,91.9839801,48.14444696,2704.46597,25.36683783,50.78103283,3331.767821,22.85645933,66.53566342,0.533109183,272.1924844,102.4676779,92.3582255,62.90273214,53.13848983,25.48172663,60.68118517,27.24657445,37.22352246,46.43822599,35.98911284,10.89542582
874,0.261500406,3659.348309,4427.783358,9.223821015,32.31361799,47.41322484,2799.915086,64.5729446,122.90182,0.221158599,91.99378794,48.80044868,2704.222698,25.23017091,50.15535141,3331.719439,22.97001296,66.59721236,-0.017562293,272.3294137,102.4228461,92.19668281,62.94500348,53.10418778,25.64447677,60.63560492,27.25153168,37.23114069,46.44605256,36.06640444,12.45982986
875,0.262562639,3645.304822,4427.913035,9.282593509,32.73773035,47.52290962,2799.67953,65.45934656,122.8976501,0.221578638,91.98024525,48.31062247,2703.505054,25.30112411,49.97224992,3331.502991,23.19431902,66.59292482,-0.045483039,272.0876046,102.4071854,92.1818083,62.95825576,53.10010787,25.77290339,60.65735417,27.04847476,37.20983565,46.42952843,36.05508483,10.57226584
876,0.258666375,3672.638022,4412.966082,9.213691024,32.26649189,47.66942939,2799.231302,65.46929698,122.8963606,0.219169568,91.88256506,48.63843227,2703.164679,25.2204234,50.36918221,3331.289373,23.00040891,66.56167722,0.386746886,272.1623808,102.4432586,92.0214412,62.97351036,53.10567596,25.50357892,60.78721364,26.70806241,37.22803231,46.45312813,35.97595241,9.64909422
877,0.255908435,3634.305822,4442.96994,9.327813891,32.44362928,47.56979851,2799.835563,64.69444608,122.9114931,0.21716784,92.01752745,49.91068007,2704.64585,25.2494984,48.97417762,3332.710167,22.94711899,66.56223762,-1.435570363,272.4598662,102.4447282,92.3851122,62.95281007,53.09513986,25.30885906,60.67004385,26.70133206,37.20536461,46.44315732,36.11162958,12.98205559
878,0.256204609,3684.856034,4442.583424,9.200453429,32.2797074,47.49632065,2800.519023,64.75931807,122.912524,0.22042196,92.0468165,48.21364237,2704.914586,25.19332512,50.07034086,3332.491928,22.87759455,66.61157992,0.198011435,272.1029567,102.4146352,92.07285146,62.93280966,53.10324901,25.23810585,60.66688199,26.91166123,37.20652985,46.39908989,36.0982101,15.28746357
879,0.259888641,3641.115983,4456.177302,9.181000829,32.25412292,47.53081716,2800.081616,65.96662954,122.8949814,0.216980986,91.97643256,47.85730143,2704.433361,25.46092266,48.07612083,3331.974218,23.00776988,66.59074576,0.370664812,272.6112348,102.463232,92.27613524,62.92564832,53.1492619,25.60000112,60.66546134,26.75526894,37.21592386,46.42799993,36.06490054,12.76544211
880,0.2614571,3662.27042,4435.631136,9.273344273,32.27432946,47.56300708,2799.90017,65.70827805,122.8768098,0.218257361,91.88297962,49.35140975,2703.667084,25.10843374,50.15655937,3330.889194,22.83383987,66.57626632,-1.47371965,272.2532115,102.4551267,92.09221399,62.95607848,53.1274152,25.7987577,60.63088957,26.78313532,37.22903964,46.42007389,35.9907568,14.03571153
881,0.264674689,3668.874616,4397.389595,9.316731933,32.06674331,47.66308574,2800.502064,64.90356114,122.9231344,0.215155106,91.91789657,49.49054085,2704.523834,25.20835927,49.8703213,3331.67633,22.84153027,66.5699059,0.440344545,272.2795418,102.4486416,92.14698626,63.01686746,53.08259251,25.97050201,60.69016443,26.65270291,37.20619994,46.43555365,36.12846238,10.72556943
882,0.266329079,3676.83751,4444.570047,9.210073153,32.91961738,47.43231159,2799.436191,64.9754831,122.8995992,0.219122238,91.92224718,49.17029892,2703.874157,25.37446965,50.47868402,3331.429032,22.81706096,66.56114822,1.741445484,272.4365211,102.4206833,92.04084634,63.02846884,53.05061291,26.18195447,60.44976087,26.6283791,37.20602214,46.43139904,36.01185432,10.70025984
883,0.263444457,3701.358164,4446.108769,9.234066151,32.46673196,47.29427029,2800.094884,65.2477309,122.915458,0.212530558,92.04376685,48.45012918,2705.264978,25.40566965,51.36161645,3332.095806,22.83555794,66.55356345,0.045635552,272.2831262,102.4197736,92.33400288,63.02728794,53.07318146,25.69742293,60.7836531,26.21891001,37.23615276,46.4387078,36.09502866,11.45803997
884,0.26615006,3651.043074,4402.213767,9.182179359,32.61422131,47.6590058,2798.763707,65.1515315,122.9082318,0.212697099,91.96412282,51.53554365,2704.084638,25.25606052,49.93944071,3331.661945,22.93124342,66.55781903,-0.389056281,272.8293374,102.4312943,92.38597979,63.01522874,53.06510539,26.27533884,60.48959277,26.05022035,37.22560461,46.41684177,36.09648297,14.14020251
885,0.265971624,3634.674324,4425.141261,9.214956802,32.60336201,47.35237397,2798.822728,64.50919134,122.9027823,0.212404374,91.94480626,50.40009384,2703.946125,25.30842436,49.32113087,3330.89997,22.78330042,66.59243849,0.231661268,272.4140012,102.4225786,92.10430068,62.97999371,53.12493976,26.07317497,60.59190417,25.91050399,37.21664587,46.43374448,36.19327028,11.98439362
886,0.261487369,3615.764915,4432.345643,9.319408406,32.3171373,47.63700973,2800.026745,65.05809853,122.9062748,0.21145812,91.86929703,49.55271868,2704.444737,25.38555019,50.72555529,3332.064555,22.88904025,66.56007142,-1.331171798,272.1235116,102.4403949,92.217778,62.9268696,53.19291021,25.78018793,60.83872913,25.80064432,37.27725397,46.45120657,35.94026389,10.89771007
887,0.267527778,3640.344966,4446.827399,9.238361413,32.44486809,47.36458078,2800.082741,66.32497614,122.9057759,0.211514639,91.98546078,50.18417491,2704.724583,24.92093437,50.33045311,3332.151203,22.86273324,66.57300725,0.276757009,272.5791498,102.4451109,92.36443322,62.89998212,53.21581383,26.44400923,60.36792937,25.78213968,37.22196564,46.43359453,36.11434122,13.6482955
888,0.272960374,3651.561504,4417.392017,9.309601097,32.54702146,47.57073923,2799.908799,65.06109146,122.8986315,0.207210618,91.9347364,50.62817877,2704.603447,25.29554064,49.95808023,3331.741534,22.96196581,66.56253975,0.13057951,272.5604335,102.4657742,92.40849694,62.9263059,53.15398058,26.69163317,60.58405737,25.50209346,37.23939759,46.42168831,36.00212528,9.986343344
889,0.269634994,3677.752955,4432.350417,9.262856386,32.11295035,47.36126364,2799.294371,64.21904994,122.88853,0.208258747,91.8781579,49.32009123,2703.700759,25.2229564,50.52908323,3331.81043,22.99668352,66.55262227,-1.52188348,272.1637453,102.4532279,92.25888777,62.93847867,53.11033681,26.63365019,60.58164165,25.60132291,37.25518512,46.44328182,35.92790901,12.44237424
890,0.272537398,3663.85098,4456.272353,9.136932513,31.9687529,47.91684695,2800.698766,64.23642862,122.9008906,0.210419118,91.97468665,50.41664989,2705.173538,25.3602358,49.64525053,3333.01443,22.98086013,66.57530625,1.091229173,272.8349544,102.4353576,92.30440144,62.99859429,53.08166471,26.8698864,60.50141357,25.68407322,37.27100813,46.44855496,36.10013162,9.296076797
891,0.273933238,3659.839802,4422.152203,9.199619876,32.38040157,47.09890204,2799.473288,65.69940585,122.9160087,0.211435241,91.94342411,51.25595209,2704.771845,25.24510731,48.31671768,3331.967329,22.93466186,66.5936747,2.819158115,272.5886489,102.4108634,92.26800456,63.07707962,53.001469,27.01991562,60.54095861,25.81742959,37.22928749,46.47199341,36.04250409,12.30788786
892,0.275274583,3668.530314,4407.220408,9.186747635,31.98013281,47.81503749,2799.496258,65.59629623,122.8902703,0.209500774,91.92984666,49.65056713,2704.107674,25.14766159,48.61175023,3330.684341,22.79152253,66.60753501,-1.23064817,272.5749006,102.4098518,92.17489661,63.11953801,52.92802159,27.01271665,60.54642374,25.79817304,37.22313553,46.44633512,35.98896728,12.55243165
893,0.279839762,3656.420217,4451.317122,9.227747447,32.32476477,47.52017146,2798.583335,65.46189581,122.9146662,0.209235463,91.94369364,47.87306007,2703.452271,24.9118212,49.20701118,3330.118997,22.76265964,66.63784328,-0.769128684,272.3518337,102.4284504,92.00429002,63.03300024,53.04986422,27.41289875,60.38857645,25.48178195,37.2326385,46.42544429,36.03088114,11.09131846
894,0.272084645,3677.034609,4443.687457,9.250914743,32.55016067,47.84228758,2799.373407,64.6290833,122.8999237,0.201125726,91.93821115,48.6777105,2703.425983,25.12162244,50.72164789,3330.889248,22.97629576,66.58126129,1.673725326,272.2699474,102.4409394,92.12226966,62.97943157,53.10377011,26.75395298,60.62552134,24.73147268,37.25366938,46.44054992,35.98954484,13.05862833
895,0.273462827,3643.803176,4425.457988,9.231501336,31.8794567,48.08197308,2800.83867,65.34385726,122.9039781,0.205139305,92.02461997,52.1843892,2705.355366,25.35757431,50.72551252,3332.796617,22.8464308,66.58534391,0.638096792,272.8468502,102.4036457,92.24914339,62.94660375,53.15245266,26.89492272,60.60428473,24.77195391,37.25979032,46.45658279,36.04507107,12.6601407
896,0.275327434,3651.592807,4456.068309,9.275357763,32.53226159,47.53685055,2800.966819,65.72896294,122.900158,0.204140317,91.98360403,50.38974628,2706.219184,25.27804303,48.86833856,3333.485249,22.69264073,66.59655734,1.459773243,272.8983689,102.4183473,92.3512242,62.90868705,53.20214492,27.02533889,60.50328883,25.13583255,37.21138488,46.44577453,36.05567537,11.04511943
897,0.275728351,3648.556644,4445.959375,9.240033246,32.62760038,47.71965409,2801.695073,65.12138666,122.899665,0.207739365,92.00263283,50.00860698,2705.002564,25.05204928,49.23652323,3333.493819,22.95295456,66.59289475,-0.4817205,272.2603575,102.4401938,92.40480292,62.87805898,53.20324421,27.1513738,60.53785086,25.46818778,37.19329882,46.42458308,36.07940774,11.20559135
898,0.278857367,3656.688662,4431.163617,9.222650938,32.60032965,47.56097108,2800.462169,64.77781213,122.886376,0.212284569,91.93649543,48.01492425,2705.181371,25.37353231,51.36887072,3332.83936,23.1802202,66.60319707,0.205581959,272.7090549,102.4327018,92.35099437,63.00452478,53.03837968,27.4546617,60.52174366,25.9386717,37.21862118,46.47455157,36.07964618,13.33766019
899,0.277988671,3659.182678,4411.806081,9.251112488,32.40439724,47.83041721,2800.522396,65.16629501,122.9029219,0.214434604,91.96412875,50.43301414,2704.73676,24.9573982,49.38497784,3332.496515,22.9792242,66.59268844,1.021332426,272.6358121,102.4227253,92.26847336,63.07321316,52.94955516,27.41626341,60.51940023,26.16095853,37.25356321,46.43446407,36.10829354,12.03585777
900,0.280864476,3687.464244,4474.543661,9.218243339,32.51653372,47.59763645,2799.930388,64.45697445,122.901794,0.214303345,92.03877913,48.30765201,2704.951784,25.09744461,50.91297739,3332.596358,22.77083029,66.6081488,-0.25397312,273.0791456,102.4099254,92.39781252,63.07880925,52.96659897,27.62946067,60.45175012,26.05846539,37.2393216,46.44900949,36.16271214,11.37112371
901,0.276636117,3670.867349,4443.548285,9.186375808,32.40447757,47.55535113,2799.110551,64.83027144,122.8738638,0.208895921,92.00084353,48.22153131,2703.659322,25.19629497,50.79700111,3331.184021,22.8185914,66.62462083,0.564526495,272.6185517,102.3982536,92.37618664,63.06088485,53.01760099,27.27631571,60.40198309,25.64632153,37.19729978,46.45600916,36.01774542,14.73392881
902,0.274886645,3619.332325,4439.359081,9.295657274,32.40361014,47.6699945,2799.271293,65.27852434,122.9054129,0.20499905,91.93722637,49.59119285,2703.98071,25.2648899,48.8799016,3330.980474,22.90055245,66.62632752,-0.627567988,272.6695536,102.412404,92.28085617,63.03833,53.0262686,26.77510221,60.62530381,25.17012009,37.23490794,46.43491221,35.98736928,11.37068983
903,0.275937821,3695.159067,4447.559493,9.120220636,32.64631183,47.72088557,2798.941091,64.70824719,122.886595,0.20588416,92.00823343,50.7504562,2703.214532,25.18547198,50.46132105,3330.98222,22.74670873,66.63338014,-0.572647301,272.8264351,102.4091794,92.34205042,63.02714863,53.06937959,27.39135323,60.38215603,24.86591045,37.24584947,46.44442647,36.13825058,14.44598303
904,0.277447262,3653.082396,4447.207195,9.237870816,32.52290522,47.72817098,2800.267868,65.45721668,122.9143483,0.199154318,92.06329746,49.04682164,2704.096004,25.2574998,50.16405477,3332.034621,22.96304767,66.66769306,-0.6142036,273.0552589,102.4186145,92.36178831,62.9994596,53.07536184,27.4462249,60.46215099,24.59865626,37.23324425,46.45992483,36.13320075,14.06367783
905,0.282498492,3671.928376,4452.45581,9.198600934,32.52725685,47.82289324,2799.838652,64.5100751,122.9129074,0.198184743,92.040654,49.61512436,2704.147601,25.40348351,50.3383385,3331.533195,22.80743997,66.6703893,-0.68116431,272.9547703,102.4407147,92.17079575,62.97282383,53.12401548,27.84631529,60.42640225,24.47299677,37.21523456,46.45957156,36.09892183,13.48230511
906,0.27926749,3646.6826,4461.187852,9.231910718,32.23791423,47.65727542,2798.471291,65.43571147,122.9053894,0.199781886,91.90981885,49.76313933,2703.333456,25.44184981,48.82754091,3330.579093,22.92629873,66.63524742,0.289755365,272.9901993,102.4455269,92.17471738,62.95268694,53.14996025,27.415361,60.4562554,24.16036463,37.23917084,46.45861509,36.00415365,10.93882163
907,0.27642917,3677.266783,4440.98705,9.254436707,32.17843054,47.65183903,2798.429773,64.66900994,122.8901589,0.200164318,91.86425972,49.55710008,2703.612989,25.30136525,51.15705951,3330.785662,22.97795454,66.64211366,-1.941091023,272.5909669,102.4197301,92.10586589,62.91553294,53.16963479,27.2334867,60.52829732,24.16602335,37.23626808,46.47405807,35.91139542,12.33800244
908,0.282712652,3674.73399,4433.565501,9.275033935,32.5697247,47.74701745,2800.736497,64.42438055,122.8973315,0.199531628,92.08321464,49.20463138,2705.227383,25.28380597,51.51405022,3333.014993,22.96815987,66.66317027,-0.072436438,273.1694045,102.4185071,92.34111379,62.96855531,53.05954051,27.85558816,60.32071321,24.38303442,37.23056394,46.4510839,36.04506087,10.77757187
909,0.281879958,3681.056579,4454.103164,9.252847826,32.62913434,47.25808333,2800.389172,65.29913099,122.9082972,0.202599871,91.99682058,50.36444296,2704.70476,25.28755597,49.38965437,3331.928308,22.87081596,66.68481103,-1.605787056,272.968604,102.4051266,92.12612693,62.99568432,53.03156063,27.78124009,60.47542954,24.65772728,37.24508593,46.44876642,36.04287203,13.40759118
910,0.282504298,3640.711592,4371.336578,9.315800966,32.33681372,47.4233007,2800.564788,65.24557342,122.8936424,0.201679498,91.99554554,49.95421076,2704.909843,25.20127591,51.20197309,3332.077159,23.14425814,66.66853855,-0.342509299,273.1823919,102.419752,92.34111164,62.98084968,53.07469736,27.68663057,60.4887368,24.64541885,37.23218964,46.45280234,35.98941014,14.23708435
911,0.276618096,3646.700354,4423.075995,9.237344141,32.21534776,47.54384066,2800.052263,66.10411124,122.9001564,0.200380413,91.95056634,49.676352,2704.562907,25.42691437,48.6982687,3331.735174,22.95979897,66.62524474,0.7151312,273.032097,102.4277639,92.29807231,62.94888184,53.13507654,27.41860203,60.44853807,24.76591023,37.23857837,46.45150702,35.95731541,14.58588009
912,0.274112571,3631.525719,4430.685545,9.280275911,32.20995559,47.81629442,2802.714951,65.30573928,122.9172042,0.206002214,92.20956106,51.88334938,2707.097152,25.49292616,51.8178943,3335.35345,22.98708168,66.67027592,0.020750988,273.2583929,102.3927447,92.47704442,62.92040051,53.14672976,27.01436091,60.62942067,25.30479143,37.23635794,46.45150409,36.19781601,13.0123108
913,0.279876735,3627.499711,4452.451529,9.11748644,32.3875123,47.60868695,2801.09203,64.89689564,122.8804481,0.212385551,92.06506779,48.8016395,2705.34421,25.26912432,49.36059367,3333.112569,22.79981784,66.66276643,0.169011272,273.5946705,102.4279553,92.491682,62.92688273,53.13934771,27.35278365,60.38505726,25.8732734,37.22125998,46.45525316,36.04313455,10.05630867
914,0.281728869,3661.016778,4431.25698,9.281268197,32.48767376,47.71780206,2800.203889,64.79690792,122.9067922,0.214619492,92.07125894,50.11140422,2704.509274,25.12378069,52.41061213,3332.834151,22.86305006,66.67189795,0.412217923,272.9628113,102.4511845,92.3283293,62.91920212,53.12999745,27.68986189,60.39452475,26.21795433,37.23393622,46.4726534,35.90997771,12.12828683
915,0.284627789,3693.606858,4429.467061,9.177457664,32.62935249,47.53757441,2800.054469,64.01757213,122.8837111,0.214476839,92.14974715,49.36146433,2704.902129,25.01811232,50.4198838,3332.562049,22.77927549,66.69728148,-1.560680554,273.1663502,102.4288973,92.47812552,62.94385964,53.03962054,28.02042587,60.38899782,26.03305342,37.18860677,46.43827414,35.92757759,10.2846922
916,0.281202778,3673.031283,4433.427651,9.239333104,32.69478654,47.50275841,2799.812674,64.13228541,122.9137266,0.212993341,92.05266373,51.76635506,2703.748387,25.14620665,49.93912981,3331.611861,22.79077392,66.70837634,-0.71020327,273.3828766,102.4361626,92.67854713,63.04379138,52.96409481,27.67467093,60.43548848,25.78037312,37.21734065,46.47331565,36.05534738,8.655354445
917,0.286040653,3649.704327,4449.826601,9.295478218,32.48988729,47.03227459,2797.946525,65.2558878,122.9023289,0.207977484,92.00739438,50.47633198,2703.020955,25.33614367,50.95566305,3329.553696,22.67208237,66.71533095,-0.44132841,273.5137918,102.4416874,92.49310179,63.09027761,52.91638738,27.92387343,60.32638697,25.36364397,37.21895796,46.45535487,35.98033888,12.56848102
918,0.27865564,3654.249279,4405.540813,9.227230317,32.74080459,47.52777524,2798.44559,64.96602781,122.9053355,0.199989857,92.00841321,48.76942605,2703.027676,25.42921946,49.78089866,3330.542012,23.10606678,66.71543395,0.740251148,273.4827836,102.4459276,92.28090299,63.01301024,53.08642009,27.36849255,60.47899872,24.80745564,37.21797806,46.47741919,35.97593083,11.73898982
919,0.276093874,3655.293974,4450.650718,9.230562603,31.9737286,47.70898494,2799.674164,63.92257945,122.8910072,0.198459638,92.09436933,51.5020777,2704.652317,25.22464578,50.06139107,3331.641081,22.7280344,66.67938352,-1.843721817,273.7151623,102.4279097,92.60647159,62.94615352,53.14932926,27.06482431,60.54740208,24.08610485,37.22675568,46.44713428,36.12878106,10.33906347
920,0.275743691,3641.159823,4423.342616,9.207049505,32.74026784,47.64349149,2800.215667,65.59178739,122.9068946,0.202019579,92.07672319,50.23576512,2705.240089,25.31573939,48.77454429,3332.260818,23.05419767,66.7068901,-0.69967097,273.6022122,102.4182864,92.46486136,62.9258818,53.2057088,27.17323315,60.50948879,24.37991536,37.24363441,46.4664984,36.1280766,11.93122222
921,0.280341412,3632.975001,4443.723919,9.240297912,32.44139045,47.7420769,2799.698513,65.40897319,122.909921,0.205064941,91.98609948,49.02118735,2704.875965,25.46140689,49.0572676,3332.692381,22.85347988,66.71295291,0.931278104,273.2712039,102.4294403,92.27058147,62.89482254,53.18001375,27.76315097,60.53265153,25.02193162,37.20232007,46.42819453,36.00426657,10.74709034
922,0.273057967,3640.395905,4423.937987,9.26439151,32.28130491,47.40138484,2801.967142,64.79683117,122.884038,0.207350423,92.09959993,51.15396116,2706.19648,25.22193366,49.54570764,3334.268728,22.8110208,66.71829609,0.569675107,273.6994565,102.4085047,92.41459568,62.90107787,53.18038566,26.82140721,60.52930345,25.56484755,37.22451396,46.43524599,36.02287046,13.2364628
923,0.273777349,3646.682834,4437.384426,9.226738825,32.29466786,47.55409926,2801.192927,65.25585472,122.896202,0.21434797,92.03996222,49.27387065,2705.335934,24.99632972,48.045082,3332.794726,22.79616312,66.69181405,0.60599317,273.7691076,102.447939,92.55111034,62.93381261,53.09346001,26.88051301,60.62417288,26.16805363,37.20826962,46.44952826,36.21242968,12.61997786
924,0.272716034,3661.922896,4396.740884,9.214134805,32.74587562,47.50369182,2801.277732,64.28634077,122.9073277,0.218101365,92.08483818,49.26827764,2705.78564,25.34324413,49.26514424,3333.561618,22.9414079,66.68304166,0.623232461,273.8121282,102.4125586,92.41211666,62.95966499,53.06962547,26.78294291,60.61075996,26.81469774,37.18439185,46.43156903,36.12515422,15.24607231
925,0.274504795,3652.692913,4463.552726,9.274735054,32.7446468,47.64371415,2801.178694,65.72212445,122.9019757,0.224432755,92.07790809,50.21485161,2705.67882,24.99492423,50.25848403,3333.176247,23.01177468,66.6949611,2.938434447,273.5756038,102.4295407,92.2502564,62.96682648,53.09571108,26.91702603,60.53336425,27.45068328,37.19695079,46.42057356,36.1467653,12.6345424
926,0.274767297,3685.661041,4402.698378,9.238380738,32.2983149,47.57221462,2799.653693,64.21827039,122.8868503,0.22085784,92.03267289,49.36897115,2703.934968,25.42910052,49.28428266,3331.302088,23.01663833,66.7022838,0.860618413,273.4417017,102.4438363,92.3561044,62.96561323,53.13133276,26.92718192,60.53183418,27.25310653,37.22007372,46.47084896,36.18212065,11.04610691
927,0.274266424,3669.803879,4459.175896,9.303576671,32.46663827,47.76277056,2800.129864,64.72682206,122.9067809,0.221221628,92.10183514,50.19748596,2703.96029,25.23630884,50.3671735,3331.559387,22.88972052,66.71196085,-0.38679826,273.3649166,102.442346,92.45594224,62.96048288,53.1337046,27.00514485,60.51270861,26.97233699,37.21462996,46.44218307,35.97156142,13.26513851
928,0.268163144,3656.607578,4421.24117,9.331709331,32.26036895,47.2832971,2799.798824,64.14934811,122.9050375,0.220938894,92.06356756,50.54770869,2704.607279,25.31905488,49.82270763,3331.287819,22.93164886,66.6843354,-0.600799524,273.363576,102.4229583,92.40238309,62.99468055,53.06722348,26.40185961,60.65228723,26.78424963,37.18915225,46.40896228,35.93628503,12.13718069
929,0.27040647,3662.038446,4431.253447,9.233675129,32.31247453,47.77909944,2799.534494,64.23424007,122.8883697,0.216652249,92.09885838,49.53091558,2704.414119,25.35559355,49.76574913,3331.089054,22.90856899,66.70269472,-0.516739801,273.7801786,102.4346639,92.34657307,63.0390751,53.04281597,26.74244215,60.47684789,26.65773465,37.22182277,46.43780667,36.11170038,11.09218987
930,0.273089889,3654.94298,4418.166873,9.270125137,32.6519006,47.60371456,2799.170123,63.87414,122.9048414,0.214995163,92.09019219,50.88722789,2703.620501,25.12865813,49.45315262,3331.196688,23.12366028,66.69067427,-0.508359277,273.7563333,102.420723,92.32696686,63.05007481,53.03209898,26.85428897,60.62497639,26.2425781,37.20624416,46.43781759,36.06993633,14.17670109
